Doc_ID,DSI_Title,Text
61,SIM_Doc4_Movie_Guru.docx,"Title: Guru: Review

Authors: Andy Webster 

Source/Date: New York Times / January 15, 2007

URL: https://www.nytimes.com/2007/01/15/movies/15guru.html 

Keywords: Abhishek Bachchan (Gurukant Desai), Guru, Aishwarya Rai (Sujata), Vidya Balan (Meenu), R. Madhavan (Shyam Saxena), Mallika Sherawat (Jhumpa) and Mithun Chakraborty (Nanaji).

Total Word Count: 465 words

Brief Summary: Following the life of ambitious Gurukanth Desai on his rise to power as a successful business magnate in late 50s India. Through chance and cunning, Guru marries the beautiful Sujata for her dowry, only later to discover he really does love her. Desai becomes a big-time player but his business methods leave much to be desired, and soon newspaper tycoon Gupta, an upright and principled man, is determined to destroy Desai.

You might think it would be difficult to fashion an entertaining account of the life of a polyester manufacturer, even a fictitious one. But the Tamil director Mani Ratnam, known for intelligent political dramas, has done so with “Guru,” an epic paean to can-do spirit and Mumbai capitalism.

Guru is the nickname of Gurukant Desai (played by the busy Bollywood star Abhishek Bachchan, lately in “Dhoom 2” and “Umrao Jaan”), who leaves his home in rural Gujarat state for work, but later returns determined, he says more than once, not to work for the white man. On his way to becoming a business mogul, he deals in textiles, establishes the Shakti Corporation and builds factories, fueled by (another refrain) his aversion to the word “no.” He also tussles with meddlesome relatives, a press lord (Mithun Chakraborty) and of course the government. Fortunately he has his devoted wife, Sujata (the stunning Aishwarya Rai, here hardheaded and practical), to lend support. Given a rich, multidimensional role, Mr. Bachchan ably seizes on its abundant opportunities.

Mr. Ratnam’s experience shows in his gorgeous compositions and fluency with pacing and effects; the inevitable, though unobtrusive, musical sequences display a similar command. His convictions are evident when Guru is accused by the authorities of corruption.

Defending himself, Guru exalts India’s rising influence: “You call us the third world; why can’t we be the first world?” He adds, “Shall we tell the world that we are coming?” The soundtrack responds with martial rhythms signaling a national dynamo barreling forward.



Written (in Hindi, with English subtitles) and directed by Mani Ratnam; director of photography, Rajiv Menon; edited by Sreekar Prasad; music by A. R. Rahman; choreography by Saroj Khan and Brinda; production designer, Sameer Chanda; produced by Mr. Ratnam and G. Srinivasan; released by Adlabs Films. In Manhattan at the ImaginAsian Theater, 239 East 59th Street. Running time: 166 minutes. This film is not rated.

WITH: Abhishek Bachchan (Gurukant Desai), Aishwarya Rai (Sujata), Vidya Balan (Meenu), R. Madhavan (Shyam Saxena), Mallika Sherawat (Jhumpa) and Mithun Chakraborty (Nanaji)."
62,SIM_Doc6_Movie_Kutch_Kutch_Hota_Hai.docx,"Title: Kuch Kuch Hota Hai: Review

Authors: Nandita Chowdhury 

Source/Date: India Today / October 26, 1998

URL: https://www.indiatoday.in/magazine/society-the-arts/films/story/19981026-movie-review-kuch-kuch-hota-hai-starring-shah-rukh-khan-kajol-rani-mukherjee-827286-1998-10-26

 (Links to an external site.)

Keywords: Romance/Musical

Total Word Count: 472 words

Brief Summary: After reading the letter her mother had written for her before she died, Anjali decides to bring together her widowed father, Rahul, with his true love who is also named Anjali.

Kuch Kuch Hota Hai is a film that drills in the old adage - to be in love you have to first be the best of friends.

A love triangle with little difference, Rahul Khanna (Shah Rukh Khan) and Anjali Sharma (Kajol) are the best of friends who paint the campus red. Tina (Rani Mukherjee) is the Oxford-educated, bhajan-singing daughter of the college principal (Anupam Kher) who returns from London and has Rahul fall promptly in love with her.

So while Rahul and Tina do the necessary song and dance sequences amidst castle ruins in the English countryside, Anjali also falls in love with her best friend. So far so predictable then.

To cut a long story short, Rahul and Tina marry, the latter dies leaving behind as her legacy a bunch of letters (the oft-repeated flashback device) and a daughter to reunite her father with old friend Anjali.

The racy beginning of the film is marked by a sparkling chemistry between Khan, Kajol and Rani. Consummate performers in their own right, Khan with his powerhouse of energy and Kajol with her natural exuberance are quintessential yuppies.

Yet, more than once they tend to go over the top. It is, however, the gorgeous Rani who steals the show. Oozing oomph from every pore, she also proves herself an actress whose time has come.

In his much-hyped debut film, director Karan Johar tries to rekindle the Khan-Kajol magic of the phenomenally successful love lore Dilwale Dulhaniya Le Jayenge in which he assisted director Aditya Chopra. And he almost does.

With Chopra supervising the entire project, the visually appealing (thanks to cine-matographer Santosh Thundyil) Kuch Kuch Hota Hai sports the slick, urbane look of a '90s love story.

Popular child model Sana Saeed, making her debut as young Anjali, reacts incredibly well to the camera. However, Salman Khan is wasted in a cameo appearance.

The music, with the exception of the title song, is quite mediocre. There is also a weak, half-hearted attempt at punching in the ""I love my India"" line that is fast catching up these days with filmmakers who recreate Indian locations in the vales of Europe and on the sunny beaches of Mauritius.

Kuch Kuch Hota Hai is a film that has a good beginning, but goes slightly awry halfway down the line. For those who are not looking for anything new, the film is a good distraction nevertheless."
63,ADRJ_Doc1_Disneys_New_Mulan.txt,"Title: Disney‚Äôs New Mulan Is a Dull Reflection of the Original
Publication Source/Venue: Vanity Fair, Sept. 3. 2020.
URL: https://www.vanityfair.com/hollywood/2020/09/review-disneys-new-mulan-is-a-dull-reflection-of-the-original
Top 5 Words: Mulan, Disney, action, remake, lifeless 
Summary: This article summarizes the recent Disney remake movie, Mulan. The author calls the movie a ‚Äòlifeless‚Äô remake that is missing the magic and creativity that was in the original Disney movie. 



Long ago, in the ancient year of 1998, Disney tried something tricky: an animated princess musical that was also an action movie, with big fight scenes no doubt aimed at appealing to little boys who may have balked at another Beauty and the Beast or Little Mermaid. (For such balking was encouraged in boys more back then than it is now, though it is still plenty encouraged.) In making Mulan‚Äîbased on the Chinese legend of warrior woman Hua Mulan, who fights for the emperor‚Äôs army in her father‚Äôs stead, disguised as a man‚Äîalso continued a half-hearted project of diversity, adding more global shape to its princess canon. It was, at the time, a big deal.

The film, directed by Barry Cook and Tony Bancroft, earned that bigness in enough places. There was the powerhouse ballad ‚ÄúReflection,‚Äù sung by Lea Salonga in the film but rerecorded by Christina Aguilera, the belter‚Äôs first single and still one of her most enduring songs. And there was an eye-popping mountain battle scene, aided by ever more confident computer animation, in which an invading horde of Huns is subsumed by an avalanche. It‚Äôs stunning stuff, still now, even though much of the rest of the hand-drawn animation looks so sadly quaint from the vantage point of the digital age.

Without the songs and silliness of the 1998 original, 2020‚Äôs Mulan throws itself into comparison not with other children‚Äôs classics, but with hundreds of other sword-and-sandal films that have all pretty much done what Mulan does before. Caro, filming in New Zealand and China, finds some stunning backdrops. The costumes look great. The martial arts sequences nicely approximate the fluid, floating grace of wuxia films. But somehow Mulan‚Äôs assets don‚Äôt coalesce into a thrilling whole. It‚Äôs certainly significant that there is a big Disney film with a Chinese actor, Liu Yifei, as its star. But watching Mulan, one gets the sense that this triumph of representation was considered enough‚Äîlike the job was done once casting was finished, and everything else was just mechanical detail. Mulan deserves better, as does Liu, as do eager audiences.

Would that some of that magic had been applied elsewhere. Mulan‚Äôs choppy script, from four credited writers, has no time for flights of fancy or emotional depth. Instead it hurries us through the basic beats of Mulan‚Äôs story, from humble village girl bound for arranged marriage to military hero of the empire, and, after some just-fine battle sequences, dumps us out at the end, gesturing heavily toward an impressiveness it never actually conjured. Though Liu holds her scenes well, we barely even know Mulan. She‚Äôs a mere cipher‚Äîan emblem with which a huge studio can pat itself on the back, proud to offer this lukewarm plate of inspirational content before moving on to the next whatever. Who is that girl I see, indeed."
64,ADRJ_Doc2_Cinderella_Review_Straight-Faced.txt,"
Title: Cinderella review ‚Äì straight-faced sentimentality
Publication Source/Venue: The Guardian, Mar. 29. 2015. 4:00PM
URL: https://www.theguardian.com/film/2015/mar/29/cinderella-review-straight-faced-sentimentality-kenneth-branagh
Top 5 Words: Disney, Cinderella, ravishing, fairytale, old-fashioned
Summary: This article gives a review on Disney‚Äôs recent Cinderella remake. The author comments that the movie has stayed true to the original bringing back the old-fashioned world that Cinderella was set in. This article, like the first document gives a review on Disney remake of a classic. 


There‚Äôs always been a fairytale element to Kenneth Branagh‚Äôs directing career; the question of whether or not he‚Äôll go to the ball tends to hang over all his movies, right up until the clock strikes 12. One of Branagh‚Äôs finest fantasy flicks, Mary Shelley‚Äôs Frankenstein, was as cruelly treated as any of Charles Perrault‚Äôs fabled heroines, while the marvellously Ken Russell-esque The Magic Flute signally failed to be showered with riches or made the belle of any box-office ball. Meanwhile, the Hitchcock pastiche Dead Again went from being a copper-bottomed catastrophe to a Stateside hit after an 11th-hour sprinkling of fairy dust (in the form of reprocessed black-and-white flashbacks) turned it from pauper to princess. Most remarkably, Branagh took the straw of Marvel‚Äôs Thor comic strip and spun from it the gold of a surprisingly witty blockbuster (Transformers meets Xanadu), a remarkable feat of movie magic.

And so to Cinderella, a live-action reboot of one of Disney‚Äôs most enduring animations (the credits cite their ‚ÄúCinderella properties‚Äù alongside Perrault), notable for its straight-faced sentimentality and unfashionable absence of post-Enchanted irony. While Maleficent and Into the Woods unpicked their fairytale roots, Chris Weitz‚Äôs screenplay is almost radically anti-revisionist in its refusal to rewrite familiar tropes. This is an unashamedly old-fashioned world of pumpkin coaches, glass slippers and chimes-at-midnight transformations. Why, Cinders even talks to the tiny mice who are the only friends in her coal-scuttle existence; I half expected her to burst into a chorus of A Dream Is a Wish Your Heart Makes. Resisting modern urban updates, Branagh thus returns us to the strange netherworld of European folklore and Disney Americana upon which the House of Mouse was built. If that sounds fantastically unexciting, a $132m worldwide opening proves that Branagh‚Äôs ‚Äúif it ain‚Äôt broke don‚Äôt fix it‚Äù instincts were entirely on the money.

What has proved problematic are the gender politics, with stories of Downton Abbey‚Äôs Lily James employing a ‚Äúliquid diet‚Äù to pour herself into Sandy Powell‚Äôs tightly corseted costumes provoking controversy about negative body images, paradoxically reducing talk of her performance to discussions of her waistline. Yet while this throwback Cinderella may not enjoy the questing action-adventure of the ass-kicking heroines of Brave or Frozen (the Frozen Fever short provides a crowd-pulling curtain-raiser), she is more independent-spirited than her critics have acknowledged. Living by her mother‚Äôs deathbed mantra ‚ÄúHave courage and be kind‚Äù, this lonely girl is unimpressed by wealth (she falls not for a prince but an ‚Äúapprentice‚Äù whom she meets on equal ground), unimpeded by fear (she outrides the royal hunt in defence of a befriended stag), and undaunted by the spectacular cruelty of her step-family. 

"
65,ADRJ_Doc3_Aladdin_Review_This.txt,"Title: ‚ÄòAladdin‚Äô Review: This Is Not What You Wished For
Publication Source/Venue: The New York Times, May. 22. 2019.
URL: https://www.nytimes.com/2019/05/22/movies/aladdin-review.html?auth=login-facebook
Top 5 Words: Disney, Aladdin, exploitation, weird, stereotypes
Summary: This article gives a review on Disney‚Äôs recent Aladdin remake. The author mentions that most of the movie was done with the main focus being to gain profits from its various brands. There is nothing memorable about the movie and the racial and cultural stereotypes created various problems. 


‚ÄúAladdin,‚Äù the 1992 cartoon feature with Robin Williams as a garrulous blue genie, may not be the best movie from Disney‚Äôs second golden age of animation, but like the others it has durable charms and memorable songs. ‚ÄúAladdin,‚Äù the new live-action re-whatever with a blue Will Smith popping out of the lamp, may not be the worst product of the current era of legacy intellectual property exploitation (it‚Äôs likely that the worst is yet to come), but like most of the others it invites a simple question: Why?

The answer ‚Äî spoiler alert: ‚Äúmoney‚Äù ‚Äî may not surprise you. I know it‚Äôs pointless to complain about Disney‚Äôs drive to wring every last dollar from its various brands. You might as well complain about the animal sidekicks (and I will). But the movie itself, while not entirely terrible ‚Äî a lot of craft has been purchased, and even a little art ‚Äî is pointless in a particularly aggressive way.


The studio‚Äôs earlier cash-grab strategy was to protect the classic status of its ‚ÄúA‚Äù material through managed scarcity and lavish reissuing. Each new micro-generation of viewers could be initiated into fandom with a bit of ceremony: Here was an old thing that was being passed on to you in a shiny new package, a polished heirloom in the form of a special VHS or DVD edition or a limited run in theaters. What had belonged to your parents and grandparents could also be yours, whether it was ‚ÄúSnow White‚Äù or ‚ÄúThe Little Mermaid.‚Äù (Not anymore with ‚ÄúSong of the South,‚Äù though.)


There were problems with this approach, including the preservation of tropes and images that came to seem old-fashioned, and not necessarily in a good way. The patriarchal princess stories. The cultural and racial stereotypes. That kind of thing. But Disney, long committed to doing well by meaning well, has synergized evolving social attitudes with advancing digital technology to concoct a series of updates.

None of these have surpassed the original, but that might be too much to ask. I can‚Äôt think of one ‚Äî not ‚ÄúThe Jungle Book‚Äù; not ‚ÄúMary Poppins Returns‚Äù; not the recent, somber ‚ÄúDumbo‚Äù; certainly not this ‚ÄúAladdin‚Äù ‚Äî that seems able to stand alone in the popular imagination. They are weird and grotesque hybrids, belonging to no particular era, style or creative sensibility, like dishes at a chain restaurant that fuse disparate food trends to produce flavors alien to every known earthly cuisine.

‚ÄúAladdin‚Äù is not a cartoon, but it takes place in cartoonlike spaces that trade the grace and flow of animation for the cold literalism of computer-generated imagery. The animal sidekicks ‚Äî a mischievous monkey, a loyal tiger and a malignant parrot ‚Äî are neither cute nor especially realistic. The human beings occupying the frame alongside them look, with the partial exception of the genie, like people dressed up as Disney characters. They run and jump and dance and sing and wear excruciatingly bright costumes, almost never memorably."
66,ADRJ_Doc4_Review_Beauty_And.txt,"
Title: Review: ‚ÄòBeauty and the Beast‚Äô Revels in Joy and Enchantment
Publication Source/Venue: The New York Times, Mar. 3. 2017.
URL: https://www.nytimes.com/2017/03/03/movies/beauty-and-the-beast-review.html
Top 5 Words: classicism, Disney, familiar, enchanted, vivid
Summary: This article reviews the Disney remake of ‚ÄòBeauty and the Beast‚Äô. The author praises the movie saying that it has retained the enchantment and classicism that was present in the original. This article was chosen because it reviewed yet another Disney remake. 

To quote a lyric from one of the songs in ‚ÄúBeauty and the Beast,‚Äù ‚Äúthere may be something there that wasn‚Äôt there before.‚Äù The familiar elements are all in place, of course. It‚Äôs ‚ÄúBeauty and the Beast,‚Äù for goodness‚Äô sake: a tale as old as time, a song as old as rhyme and all that. And there are inspired flights of nostalgia as well, visual evocations of the predigital glory of Busby Berkeley, Ray Harryhausen and other masters of fantastical craft.
But this live-action/digital hybrid, directed by Bill Condon and starring Emma Watson and Dan Stevens in the title roles, is more than a flesh-and-blood (and prosthetic fur-and-horns) revival of the 26-year-old cartoon, and more than a dutiful trip back to the pop-culture fairy-tale well. Its classicism feels unforced and fresh. Its romance neither winks nor panders. It looks good, moves gracefully and leaves a clean and invigorating aftertaste. I almost didn‚Äôt recognize the flavor: I think the name for it is joy.
This was by no means a foregone conclusion. The reanimation of beloved properties ‚Äî to use the grim business nomenclature of Hollywood ‚Äî often leads to hack work and zombie-ism, as old archetypes are shocked to life and arrayed in garish, synthetic modern effects. That might easily have happened here. Look (I mean: don‚Äôt look) at the horrors that have been visited, in recent years, on Alice in Wonderland and Peter Pan and the Wizard of Oz. And even if Disney had done a more convincing upgrade, on the model of last year‚Äôs ‚ÄúJungle Book,‚Äù a new ‚ÄúBeauty‚Äù could have offended fans of the 1991 animated feature simply by existing. That movie, a high point of the ‚Äô80s and ‚Äô90s Disney revival, is close to perfect. What singing teapot would dare to challenge Angela Lansbury?
The only possible answer is Emma Thompson, whose Mrs. Potts is joined by other household objects with the voices (and, briefly, the faces) of movie stars. Stanley Tucci and Audra McDonald are the excitable harpsichord and the operatic wardrobe; Ewan McGregor and Ian McKellen are the suave candelabra and the anxious clock. Gugu Mbatha-Raw is the lissome feather duster. Their singing and banter is so vivid and so natural that you almost take for granted that they appear to be mechanical objects clicking and whirling in physical space, sharing the frame with human characters.
It‚Äôs Disney! Which means there will also be a villain and a comical sidekick, who steal many scenes on the way to their comeuppance. That would be Gaston (Luke Evans), a narcissistic cabbage-stomping former soldier and his adoring pal LeFou (Josh Gad). Gaston is sweet on Belle, and his excitement at her unambiguous refusals makes him the film‚Äôs avatar of nastiness. No redemption here. He goes from annoying to evil when he stirs up the anti-intellectualism and xenophobia of a populist mob to serve his own egomaniacal ends. The residents of the castle fight back because their humanity is at stake. It‚Äôs just a fairy tale.
"
67,ADRJ_Doc5_Film_Review_Tim.txt,"
Title: Film Review: Tim Burton‚Äôs ‚ÄòDumbo‚Äô
Publication Source/Venue: Variety, Mar. 26. 2019. 9:01 AM
URL: https://variety.com/2019/film/reviews/dumbo-review-tim-burton-michael-keaton-1203171521/
Top 5 Words: Disney, parable, emotional, cracked, wonderstruck
Summary: This article reviews the Disney remake of ‚ÄòDumbo‚Äô. The author comments saying that the original Dumbo left viewers in awe with feelings of joy but the remake take‚Äôs a new twist and tells the story of an animal being exploited by a showman. 

The key image in Walt Disney‚Äôs 1941 ‚ÄúDumbo‚Äù is something out of a fairy-tale daydream: Dumbo, the baby elephant with long-lashed goo-goo eyes, a cuddly grin, and ears as long and floppy as wings, flapping those ears to soar around a circus big top, flying over the crowds with a freedom as touching as it is inexplicable. It‚Äôs one of the purest images in movies. ‚ÄúDumbo‚Äù was Disney‚Äôs fourth animated feature (after ‚ÄúSnow White and the Seven Dwarfs,‚Äù ‚ÄúPinocchio,‚Äù and ‚ÄúFantasia‚Äù), and like Dumbo himself it‚Äôs a beautiful oddball ‚Äî a solid-colored piece of stylized pop Americana, only 64 minutes long, at times almost a silent movie with sound effects. One of the more remarkable things about it is that Dumbo, after being cruelly separated from his mother (a primal twist that anticipates ‚ÄúBambi‚Äù), doesn‚Äôt discover his ability to fly until the last six minutes of the movie. When he does, he becomes a creature as enchanted in his yearning and escape as King Kong up on the Empire State Building or E.T. hoisting a bicycle into the sky. In ‚ÄúDumbo,‚Äù the magic of Dumbo‚Äôs ability to fly comes at the audience like a heavenly afterthought, one that tosses us into the sublime and leaves us there.
The flying sequences in Tim Burton‚Äôs ‚ÄúDumbo,‚Äù a live-action reimagining of the Disney classic, have a touch of that same wonderstuck quality. Dumbo, now created with animatronic and digital effects, is still a cute, lonely pachyderm with impossibly large floppy ears who speaks to us with his soft pleading anthropomorphic Keane eyes (he has no dialogue.) When he‚Äôs slathered in clown make-up and forced to stand on top of a towering circus platform, his fear and humiliation are palpable. Then, after ingesting a feather into his trunk  he plunges downward and takes wing, and for a few moments you feel your heart soaring along with his.
But in the new ‚ÄúDumbo,‚Äù our hero‚Äôs happy-sad flights of fancy aren‚Äôt the emotional culmination of the movie; they start early on and happen periodically, to gradually lesser effect. A bulgy little elephant, as suffused with feeling as a silent-movie clown, lofting himself into the air: That‚Äôs still a marvelous image. But the new ‚ÄúDumbo‚Äù is a meandering parable about the world‚Äôs attempt to corrupt it.
Dumbo is born into a barnstorming circus run by the scuzzy carny barker Max Medici (Danny DeVito), who gets bought out by V.A. Vandevere (Michael Keaton), an entrepreneur in a silvery wig so ornate it makes Andy Warhol‚Äôs look organic. Vandevere believes in the go-big-or-go-home school of entertainment. The year is 1919, and his ‚Äúcircus‚Äù is really the world‚Äôs first theme park, a place called Dreamland that‚Äôs as packed with rides, exhibits, and chicanery as a small city. He‚Äôs not a showman; he‚Äôs an exploiter. He looks at Dumbo and sees a gold mine, and he doesn‚Äôt deliver the elephant‚Äôs gift in all its cracked glory so much as he squeezes the wonder out of it through packaging.
"
68,ADRJ_Doc6_The_Jungle_Book.txt,"
Title: The Jungle Book review ‚Äì spectacular revival of Disney‚Äôs family favorite
Publication Source/Venue: The Guardian, Apr. 12. 2016. 9:53 EDT
URL: https://www.theguardian.com/film/2016/apr/12/the-jungle-book-review
Top 5 Words: Disney, Mowgli, spectacular, witty, spirit
Summary: This article reviews the Disney remake of The Jungle Book. The author claims that this new movie retains the spirit of the original Disney movie and is comparable to the original masterpiece. The author gives praise for the actors, digital rendering, and ease of story-telling. 

What on earth is the point of remaking Walt Disney‚Äôs great and possibly greatest masterpiece, the glorious animated musical from 1967, based on Kipling‚Äôs tales, all about the ‚Äúman cub‚Äù Mowgli, brought up by wolves in the Indian jungle ‚Äì famously the last film to get Disney‚Äôs personal touch? A remake which furthermore leaves old-fashioned animation behind, departing for the live-action uncanny valley of hyperreal CGI, which heretically loses most of the songs and which also abandons the original‚Äôs final, unforgettably exotic glimpse of a real-life human girl?
Well, no point really ‚Ä¶ other than simply to create a terrifically enjoyable piece of old-fashioned storytelling and a beautiful-looking film: spectacular, exciting, funny and fun. It handsomely revives the spirit of Disney‚Äôs original film, while also having something of old-school family movies about animals like The Incredible Journey (1963) ‚Äì it almost feels like something I could have watched as a kid on TV. Yet also, weirdly, there‚Äôs a touch of Mel Gibson‚Äôs jungle nightmare Apocalypto (2006).

Perhaps most strikingly of all, it re-imports into the story elements of the Disney classic The Lion King (1994) which The Jungle Book influenced in the first place: there‚Äôs a special rock for the animals to gather round, a stampede scene and an evil feline with a facial disfigurement.
Newcomer Neel Sethi plays Mowgli himself; Ben Kingsley voices Bagheera the panther; Idris Elba is the evil tiger Shere Khan; Scarlett Johansson is the hissing snake mesmerist Kaa; Christopher Walken is the voice of King Louie the fire-hungry ape and inevitably ‚Äì but pleasingly, and very amusingly ‚Äì Bill Murray is an outstanding vocal turn as the notorious ursine slacker and pleasure-seeker Baloo the bear who teaches Mowgli the importance of kicking back and enjoying the bare necessities of life.
I‚Äôve never seen digital rendering of talking animals look so persuasive and this film also creates witty and ingenious twists on the story we all know, including a new plot development concerning wolf-leader Akela (Giancarlo Esposito) and Shere Khan ‚Äì and even creates a backstory for Mowgli which explains how he got that modesty-preserving loincloth of his.
It‚Äôs not a musical and yet the deployment of two famous songs ‚Äì The Bare Necessities and I Wanna Be Like You ‚Äì feels easy and natural. Actually, the film emphatically revives Kipling‚Äôs poem The Law of the Jungle with its collective all-for-one ethic: ‚ÄúThe strength of the pack is the wolf/And the strength of the wolf is the pack.‚Äù Baloo prefers songs to poems and calls that one ‚Äúpropaganda‚Äù.
Interestingly, where the first film finally sticks to a never-the-twain-shall-meet attitude to humans‚Äô long-term cohabitation with animals, this one posits the idea of living together happily (though that size of loincloth can‚Äôt last for ever). As I said, this sacrifices the original‚Äôs bittersweet acknowledgment that Mowgli must one day grow up and look for romance.

But what a tremendous success this is. The Jungle Book 2.0 is the unexpected treat of the week.
"
69,ADRJ_Doc7_Whats_A_Nice.txt,"
Title: What‚Äôs a Nice Girl Doing in This Hole?
Publication Source/Venue: The New York Times, Mar. 4. 2010
URL: https://www.nytimes.com/2010/03/05/movies/05alice.html
Top 5 Words: Disney, Alice, grim, dark, nightmarish
Summary: This article reviews the Disney remake of Alice in Wonderland. The author comments on how Tim Burton turned this movie into a dark and grim story while eliminating the personality of the main character, Alice. 

Into the dark you tumble in ‚ÄúAlice in Wonderland,‚Äù Tim Burton‚Äôs busy, garish and periodically amusing repo of the Lewis Carroll hallucination ‚ÄúAlice‚Äôs Adventures in Wonderland.‚Äù It‚Äôs a long fall turned long haul, despite the Burtonian flourishes ¬ó the pinch of cruelty, the mordant wit ¬ó that animate the Red Queen (Helena Bonham Carter) and the porker that slides under her feet with a squeal. ‚ÄúI love a warm pig belly for my aching feet,‚Äù the queen tells Alice. Played by Mia Wasikowska, Alice looks a touch dazed: she seems to have left her pulse above ground when she fell down the rabbit hole of Mr. Burton‚Äôs imagination.
Mr. Burton has done his best work with contemporary stories, so it‚Äôs curious if not curiouser that he‚Äôs turned his sights on another 19th-century tale. Perhaps after slitting all those throats in his adaptation of ‚ÄúSweeney Todd,‚Äù he thought he would chop off a few heads. Whatever his inspiration, he has tackled this new story with his customary mix of torpor and frenzy. After a short glance back at Alice‚Äôs childhood and an equally brief look at her present, he sends the 19-year-old on her way, first down the hole and then into a dreamscape ¬ó unfortunately tricked out with 3-D that distracts more than it delights ¬ó where she meets a grinning cat and a lugubrious caterpillar, among other fantastical creatures.
Dark and sometimes grim, this isn‚Äôt your great-grandmother‚Äôs Alice or that of Uncle Walt, who was disappointed with the 1951 Disney version of ‚ÄúAlice in Wonderland.‚Äù ‚ÄúAlice has no character,‚Äù said a writer who worked on that project. ‚ÄúShe merely plays straight man to a cast of screwball comics.‚Äù Of course the character of Carroll‚Äôs original Alice is evident in each outrageous creation she dreams up in ‚ÄúWonderland‚Äù and in the sequel, ‚ÄúThrough the Looking-Glass,‚Äù which means that she‚Äôs a straight man to her own imagination. (She is Wonderland.) Here she mostly serves as a foil for the top biller Johnny Depp, who (yes, yes) plays the Mad Hatter, and Mr. Burton‚Äôs bright and leaden whimsies.
Since narrative momentum isn‚Äôt Mr. Burton‚Äôs strength, ‚ÄúAlice in Wonderland‚Äù probably seemed a good fit for him, and there are moments when his transparent delight in the material lifts the movie and even carries it forward. His Wonderland (here, Underland) isn‚Äôt inviting or attractive. The colors are often bilious, though the palette also turns gunmetal gray, bringing to mind ‚ÄúSweeney Todd.‚Äù There‚Äôs a suggestively nightmarish aspect to Alice‚Äôs journey, as when she steps on some severed heads in the Red Queen‚Äôs moat as if they were stones. The queen herself is a horror: Bette Davis as Elizabeth I and reconfigured as a bobble-head doll. Ms. Bonham Carter makes you hear the petulant child in her barbarism and the wounded woman too. She rocks the house and the movie.
"
70,SCFIDRJ_Doc1_2001 Space Odyssey.txt,"In the spring of 1964 the filmmaker Stanley Kubrick was very worried. NASA was about to fly the Mariner 4 space probe past Mars.
That was 54 years ago. We still havent discovered intelligence or even believable evidence of pond scum anywhere else in the universe  not for lack of effort. A new spacecraft,TESS, designed to look for habitable nearby planetsjust vaulted into space, and aninterstellar asteroidrecently spotted streaking through the solar system was inspected for radio signals. Another robot is on its way tolisten in on the heart of Mars. We still dont know if we are alone.
The story begins four million years ago in Africa, where a bunch of bedraggled primates are losing the battle of the survival of the fittest until a strange black monolith appears. To the thunder of Also Sprach Zarathustra, one of those apemen is inspired to pick up a bone and use it as a club to kill the animals that have been pushing him around.
Around that toss Kubrick pivots his movie and all of human evolution. Another monolith appears on the moon, and yet another in orbit around Jupiter, where an astronaut named Dave Bowman connects with it after subduing a neurotic computer, the HAL 9000, which has murdered his shipmates. In the finale, Bowman is sent through a star gate on a trip through space and time, death and rebirth, returning as a glowing Star Child to float like a fetus over the Earth.
2001 comes back at another poignant time in history, especially as it relates to space and the cosmos. Once we got to the moon,the script of future historywas abandoned by the Nixon White House.
But now the traditional sci-fi script has flipped. A generation of swashbuckling billionaires has taken center stage in the space business, as well as a new class of wealthy customers who can afford to indulge their services
Where the script has really flipped is in the future history of evolution.
Robots have taken over the sacred task of exploring for us. Increasingly sophisticated and smaller machines have spread out to every world of the solar system,buzzing the rings of Saturn, daring thedark voids beyond Plutoandlanding on comets, scanning the heavens for new planets, new places to dream about. There have been enough robots, landers and orbiters violating the skies and surface of Mars to spark legends and myths and paranoia among whatever life-forms might be there.
Worse, we may all be part of the dream. The news from some physicists likethe late Stephen Hawkingis thatthe universe might be a hologram, an illusion like the three-dimensional images on a bank card. Some cosmologists have argued that it is not inconsistent  at least mathematically  to imagine thatthe entire universe as we know it could just be a computer simulation,as in The Matrix  another movie with long shadows. In effect, we are all made of bits, so the argument goes, removable, deformable at the click of an interstellar mouse.
"
